message,n_concepts
"(5, 8, 1, 20, 0)",2
"(5, 8, 4, 4, 0)",1
"(5, 8, 4, 5, 0)",1
"(5, 8, 4, 11, 0)",2
"(5, 8, 4, 12, 0)",2
"(5, 8, 4, 13, 0)",1
"(5, 8, 4, 26, 0)",1
"(5, 8, 5, 1, 0)",1
"(5, 8, 5, 4, 0)",1
"(5, 8, 5, 5, 0)",1
"(5, 8, 5, 10, 0)",2
"(5, 8, 5, 11, 0)",2
"(5, 8, 5, 12, 0)",2
"(5, 8, 5, 22, 0)",1
"(5, 8, 5, 26, 0)",2
"(5, 8, 9, 1, 0)",2
"(5, 8, 9, 9, 0)",1
"(5, 8, 10, 1, 0)",1
"(5, 8, 10, 11, 0)",2
"(5, 8, 11, 8, 0)",1
"(5, 8, 11, 11, 0)",1
"(5, 8, 11, 12, 0)",1
"(5, 8, 11, 20, 0)",1
"(5, 8, 11, 22, 0)",1
"(5, 8, 12, 1, 0)",1
"(5, 8, 12, 5, 0)",3
"(5, 8, 12, 11, 0)",3
"(5, 8, 12, 12, 0)",4
"(5, 8, 12, 13, 0)",1
"(5, 8, 12, 22, 0)",5
"(5, 8, 13, 4, 0)",1
"(5, 8, 13, 5, 0)",1
"(5, 8, 13, 8, 0)",1
"(5, 8, 13, 11, 0)",1
"(5, 8, 13, 12, 0)",1
"(5, 8, 13, 18, 0)",1
"(5, 8, 13, 26, 0)",1
"(5, 8, 18, 1, 0)",2
"(5, 8, 18, 9, 0)",2
"(5, 8, 18, 11, 0)",5
"(5, 8, 18, 13, 0)",2
"(5, 8, 18, 18, 0)",2
"(5, 8, 18, 21, 0)",1
"(5, 8, 18, 27, 0)",1
"(5, 8, 22, 1, 0)",2
"(5, 8, 22, 5, 0)",1
"(5, 8, 22, 20, 0)",1
"(5, 8, 22, 26, 0)",1
"(5, 8, 26, 5, 0)",3
"(5, 8, 26, 22, 0)",2
"(5, 8, 26, 26, 0)",1
"(5, 8, 27, 11, 0)",2
"(5, 8, 27, 18, 0)",1
"(5, 9, 1, 11, 0)",1
"(5, 10, 6, 11, 0)",2
"(5, 10, 11, 6, 0)",3
"(5, 10, 11, 10, 0)",2
"(5, 10, 11, 11, 0)",2
"(5, 10, 12, 3, 0)",1
"(5, 10, 12, 6, 0)",1
"(5, 10, 13, 6, 0)",1
"(5, 10, 21, 6, 0)",3
"(5, 10, 21, 11, 0)",1
"(5, 11, 2, 4, 0)",1
"(5, 11, 2, 5, 0)",1
"(5, 11, 2, 12, 0)",2
"(5, 11, 2, 26, 0)",1
"(5, 11, 3, 4, 0)",1
"(5, 11, 3, 5, 0)",2
"(5, 11, 3, 11, 0)",1
"(5, 11, 3, 12, 0)",2
"(5, 11, 3, 26, 0)",1
"(5, 11, 4, 5, 0)",1
"(5, 11, 4, 24, 0)",1
"(5, 11, 4, 26, 0)",2
"(5, 11, 5, 2, 0)",1
"(5, 11, 5, 12, 0)",1
"(5, 11, 5, 20, 0)",1
"(5, 11, 6, 6, 0)",2
"(5, 11, 6, 10, 0)",2
"(5, 11, 6, 11, 0)",3
"(5, 11, 7, 13, 0)",4
"(5, 11, 7, 18, 0)",2
"(5, 11, 8, 5, 0)",3
"(5, 11, 8, 10, 0)",1
"(5, 11, 8, 11, 0)",1
"(5, 11, 8, 12, 0)",1
"(5, 11, 8, 13, 0)",1
"(5, 11, 8, 20, 0)",1
"(5, 11, 8, 26, 0)",2
"(5, 11, 10, 11, 0)",5
"(5, 11, 11, 2, 0)",1
"(5, 11, 11, 8, 0)",2
"(5, 11, 11, 11, 0)",1
"(5, 11, 11, 12, 0)",1
"(5, 11, 11, 18, 0)",1
"(5, 11, 12, 2, 0)",1
"(5, 11, 12, 5, 0)",1
"(5, 11, 12, 8, 0)",1
"(5, 11, 12, 11, 0)",4
"(5, 11, 13, 8, 0)",1
"(5, 11, 13, 11, 0)",2
"(5, 11, 13, 12, 0)",2
"(5, 11, 13, 24, 0)",1
"(5, 11, 14, 5, 0)",1
"(5, 11, 14, 12, 0)",1
"(5, 11, 14, 20, 0)",1
"(5, 11, 14, 26, 0)",1
"(5, 11, 17, 5, 0)",2
"(5, 11, 17, 17, 0)",1
"(5, 11, 17, 20, 0)",2
"(5, 11, 17, 22, 0)",1
"(5, 11, 17, 26, 0)",1
"(5, 11, 18, 13, 0)",1
"(5, 11, 21, 5, 0)",2
"(5, 11, 21, 6, 0)",6
"(5, 11, 21, 11, 0)",2
"(5, 11, 22, 5, 0)",1
"(5, 11, 22, 20, 0)",1
"(5, 11, 22, 26, 0)",1
"(5, 11, 24, 5, 0)",1
"(5, 11, 24, 11, 0)",4
"(5, 11, 24, 13, 0)",1
"(5, 11, 27, 18, 0)",1
"(5, 12, 2, 4, 0)",2
"(5, 12, 2, 13, 0)",1
"(5, 12, 2, 26, 0)",2
"(5, 12, 3, 4, 0)",1
"(5, 12, 3, 5, 0)",1
"(5, 12, 3, 11, 0)",4
"(5, 12, 3, 12, 0)",1
"(5, 12, 3, 13, 0)",3
"(5, 12, 4, 12, 0)",2
"(5, 12, 5, 5, 0)",1
"(5, 12, 5, 23, 0)",1
"(5, 12, 6, 5, 0)",2
"(5, 12, 6, 11, 0)",1
"(5, 12, 6, 21, 0)",1
"(5, 12, 8, 4, 0)",2
"(5, 12, 8, 5, 0)",2
"(5, 12, 8, 11, 0)",2
"(5, 12, 8, 12, 0)",1
"(5, 12, 8, 22, 0)",1
"(5, 12, 10, 11, 0)",1
"(5, 12, 11, 5, 0)",1
"(5, 12, 11, 8, 0)",3
"(5, 12, 11, 11, 0)",2
"(5, 12, 11, 12, 0)",2
"(5, 12, 11, 13, 0)",1
"(5, 12, 11, 21, 0)",1
"(5, 12, 11, 24, 0)",1
"(5, 12, 12, 2, 0)",1
"(5, 12, 12, 3, 0)",3
"(5, 12, 12, 4, 0)",1
"(5, 12, 12, 5, 0)",2
"(5, 12, 12, 6, 0)",1
"(5, 12, 12, 13, 0)",1
"(5, 12, 13, 2, 0)",1
"(5, 12, 13, 8, 0)",1
"(5, 12, 13, 11, 0)",1
"(5, 12, 17, 1, 0)",2
"(5, 12, 17, 6, 0)",3
"(5, 12, 17, 11, 0)",2
"(5, 12, 21, 3, 0)",2
"(5, 12, 21, 6, 0)",3
"(5, 12, 21, 11, 0)",2
"(5, 12, 22, 1, 0)",2
"(5, 12, 22, 5, 0)",1
"(5, 12, 22, 11, 0)",1
"(5, 12, 22, 12, 0)",1
"(5, 12, 22, 18, 0)",2
"(5, 12, 24, 5, 0)",1
"(5, 12, 26, 4, 0)",2
"(5, 12, 26, 21, 0)",1
"(5, 13, 8, 26, 0)",1
"(5, 14, 1, 1, 0)",1
"(5, 14, 1, 2, 0)",1
"(5, 14, 1, 10, 0)",1
"(5, 14, 1, 11, 0)",1
"(5, 14, 1, 12, 0)",1
"(5, 14, 1, 14, 0)",1
"(5, 14, 1, 20, 0)",1
"(5, 14, 9, 9, 0)",1
"(5, 14, 9, 14, 0)",2
"(5, 14, 10, 2, 0)",2
"(5, 14, 10, 11, 0)",4
"(5, 14, 11, 2, 0)",1
"(5, 14, 11, 11, 0)",1
"(5, 14, 11, 12, 0)",1
"(5, 14, 12, 1, 0)",2
"(5, 14, 12, 21, 0)",2
"(5, 14, 18, 1, 0)",3
"(5, 14, 18, 6, 0)",1
"(5, 14, 18, 9, 0)",5
"(5, 14, 18, 11, 0)",4
"(5, 14, 18, 18, 0)",2
"(5, 14, 18, 22, 0)",1
"(5, 14, 18, 23, 0)",1
"(5, 14, 23, 11, 0)",2
"(5, 14, 23, 18, 0)",1
"(5, 14, 24, 11, 0)",2
"(5, 15, 1, 2, 0)",1
"(5, 15, 5, 26, 0)",1
"(5, 15, 11, 2, 0)",1
"(5, 15, 18, 1, 0)",1
"(5, 15, 18, 9, 0)",1
"(5, 15, 18, 11, 0)",1
"(5, 15, 18, 18, 0)",1
"(5, 16, 1, 6, 0)",3
"(5, 16, 1, 23, 0)",1
"(5, 16, 6, 21, 0)",1
"(5, 16, 7, 9, 0)",1
"(5, 16, 7, 13, 0)",1
"(5, 16, 7, 18, 0)",3
"(5, 16, 7, 27, 0)",2
"(5, 16, 13, 5, 0)",1
"(5, 16, 13, 6, 0)",4
"(5, 16, 13, 11, 0)",1
"(5, 16, 18, 18, 0)",1
"(5, 16, 21, 6, 0)",3
"(5, 16, 27, 7, 0)",2
"(5, 16, 27, 18, 0)",1
"(5, 17, 1, 1, 0)",2
"(5, 17, 1, 10, 0)",1
"(5, 17, 1, 12, 0)",1
"(5, 17, 1, 20, 0)",2
"(5, 17, 7, 9, 0)",2
"(5, 17, 9, 1, 0)",2
"(5, 17, 9, 7, 0)",1
"(5, 17, 9, 9, 0)",3
"(5, 17, 10, 1, 0)",1
"(5, 17, 12, 1, 0)",2
"(5, 17, 18, 1, 0)",2
"(5, 17, 18, 9, 0)",2
"(5, 18, 3, 4, 0)",1
"(5, 18, 3, 11, 0)",1
"(5, 18, 5, 4, 0)",1
"(5, 18, 6, 6, 0)",2
"(5, 18, 6, 11, 0)",2
"(5, 18, 7, 18, 0)",4
"(5, 18, 11, 6, 0)",2
"(5, 18, 11, 11, 0)",3
"(5, 18, 11, 13, 0)",2
"(5, 18, 13, 2, 0)",1
"(5, 18, 13, 5, 0)",1
"(5, 18, 16, 3, 0)",1
"(5, 18, 18, 8, 0)",1
"(5, 18, 18, 18, 0)",2
"(5, 18, 19, 16, 0)",1
"(5, 18, 21, 6, 0)",2
"(5, 18, 23, 27, 0)",1
"(5, 18, 25, 16, 0)",1
"(5, 18, 27, 8, 0)",1
"(5, 18, 27, 23, 0)",1
"(5, 19, 7, 18, 0)",1
"(5, 19, 18, 23, 0)",1
"(5, 20, 10, 1, 0)",4
"(5, 20, 10, 21, 0)",1
"(5, 20, 12, 1, 0)",4
"(5, 20, 12, 8, 0)",2
"(5, 20, 12, 13, 0)",1
"(5, 20, 24, 1, 0)",3
"(5, 20, 24, 11, 0)",2
"(5, 20, 24, 13, 0)",2
"(5, 22, 1, 1, 0)",3
"(5, 22, 1, 5, 0)",1
"(5, 22, 1, 6, 0)",1
"(5, 22, 1, 10, 0)",1
"(5, 22, 1, 20, 0)",1
"(5, 22, 5, 22, 0)",1
"(5, 22, 5, 26, 0)",1
"(5, 22, 7, 1, 0)",1
"(5, 22, 9, 1, 0)",1
"(5, 22, 9, 9, 0)",1
"(5, 22, 10, 1, 0)",1
"(5, 22, 11, 11, 0)",1
"(5, 22, 12, 1, 0)",1
"(5, 22, 12, 11, 0)",2
"(5, 22, 18, 1, 0)",3
"(5, 22, 18, 9, 0)",2
"(5, 22, 18, 13, 0)",1
"(5, 22, 22, 22, 0)",1
"(5, 23, 5, 18, 0)",1
"(5, 23, 14, 5, 0)",1
"(5, 23, 18, 16, 0)",2
"(5, 23, 22, 18, 0)",1
"(5, 25, 1, 1, 0)",2
"(5, 25, 1, 6, 0)",5
"(5, 25, 7, 9, 0)",3
"(5, 25, 7, 18, 0)",2
"(5, 25, 9, 7, 0)",1
"(5, 25, 11, 1, 0)",1
"(5, 25, 18, 9, 0)",1
"(5, 25, 18, 18, 0)",1
"(5, 26, 2, 4, 0)",3
"(5, 26, 2, 5, 0)",2
"(5, 26, 2, 11, 0)",3
"(5, 26, 2, 12, 0)",1
"(5, 26, 2, 13, 0)",4
"(5, 26, 3, 4, 0)",4
"(5, 26, 3, 5, 0)",5
"(5, 26, 3, 11, 0)",8
"(5, 26, 3, 13, 0)",9
"(5, 26, 3, 21, 0)",3
"(5, 26, 3, 26, 0)",1
"(5, 26, 4, 2, 0)",2
"(5, 26, 4, 3, 0)",1
"(5, 26, 4, 5, 0)",2
"(5, 26, 4, 6, 0)",2
"(5, 26, 4, 11, 0)",2
"(5, 26, 4, 12, 0)",2
"(5, 26, 4, 18, 0)",1
"(5, 26, 4, 21, 0)",8
"(5, 26, 4, 23, 0)",3
"(5, 26, 5, 2, 0)",1
"(5, 26, 5, 5, 0)",3
"(5, 26, 5, 11, 0)",4
"(5, 26, 6, 5, 0)",7
"(5, 26, 6, 6, 0)",1
"(5, 26, 6, 11, 0)",3
"(5, 26, 6, 21, 0)",2
"(5, 26, 8, 1, 0)",2
"(5, 26, 8, 4, 0)",2
"(5, 26, 8, 5, 0)",1
"(5, 26, 8, 11, 0)",1
"(5, 26, 8, 13, 0)",1
"(5, 26, 8, 22, 0)",1
"(5, 26, 11, 2, 0)",1
"(5, 26, 11, 5, 0)",1
"(5, 26, 12, 5, 0)",2
"(5, 26, 12, 11, 0)",1
"(5, 26, 13, 2, 0)",1
"(5, 26, 13, 11, 0)",1
"(5, 26, 14, 1, 0)",2
"(5, 26, 14, 5, 0)",1
"(5, 26, 17, 1, 0)",7
"(5, 26, 17, 5, 0)",3
"(5, 26, 17, 6, 0)",1
"(5, 26, 17, 11, 0)",3
"(5, 26, 17, 22, 0)",1
"(5, 26, 21, 6, 0)",2
"(5, 26, 21, 11, 0)",3
"(5, 26, 22, 1, 0)",6
"(5, 26, 22, 5, 0)",1
"(5, 26, 22, 16, 0)",1
"(5, 26, 24, 12, 0)",1
"(5, 26, 26, 4, 0)",2
"(5, 26, 26, 13, 0)",1
"(6, 1, 1, 1, 0)",1
"(6, 1, 1, 11, 0)",1
"(6, 1, 1, 12, 0)",1
"(6, 1, 6, 20, 0)",1
"(6, 3, 21, 5, 0)",1
"(6, 5, 1, 10, 0)",1
"(6, 5, 3, 4, 0)",2
"(6, 5, 3, 12, 0)",2
"(6, 5, 3, 26, 0)",1
"(6, 5, 4, 5, 0)",1
"(6, 5, 4, 26, 0)",1
"(6, 5, 5, 5, 0)",1
"(6, 5, 5, 12, 0)",1
"(6, 5, 5, 26, 0)",1
"(6, 5, 6, 5, 0)",1
"(6, 5, 6, 6, 0)",1
"(6, 5, 6, 12, 0)",1
"(6, 5, 6, 20, 0)",1
"(6, 5, 6, 26, 0)",1
"(6, 5, 11, 5, 0)",1
"(6, 5, 11, 10, 0)",1
"(6, 5, 11, 11, 0)",1
"(6, 5, 11, 12, 0)",1
"(6, 5, 13, 5, 0)",1
"(6, 5, 13, 26, 0)",2
"(6, 5, 17, 5, 0)",1
"(6, 5, 17, 17, 0)",1
"(6, 5, 17, 26, 0)",1
"(6, 5, 21, 5, 0)",1
"(6, 5, 21, 26, 0)",1
"(6, 5, 22, 5, 0)",1
"(6, 6, 11, 6, 0)",1
"(6, 6, 18, 1, 0)",1
"(6, 7, 1, 6, 0)",1
"(6, 7, 7, 9, 0)",1
"(6, 7, 7, 18, 0)",1
"(6, 7, 11, 1, 0)",1
"(6, 7, 11, 6, 0)",4
"(6, 7, 11, 11, 0)",2
"(6, 7, 11, 21, 0)",2
"(6, 7, 13, 6, 0)",1
"(6, 7, 18, 9, 0)",1
"(6, 7, 18, 18, 0)",2
"(6, 9, 1, 1, 0)",1
"(6, 9, 1, 6, 0)",2
"(6, 9, 6, 1, 0)",1
"(6, 9, 7, 9, 0)",2
"(6, 9, 17, 6, 0)",1
"(6, 9, 17, 7, 0)",1
"(6, 10, 6, 11, 0)",2
"(6, 10, 11, 6, 0)",1
"(6, 10, 17, 1, 0)",1
"(6, 11, 1, 1, 0)",2
"(6, 11, 1, 10, 0)",1
"(6, 11, 1, 12, 0)",1
"(6, 11, 5, 11, 0)",1
"(6, 11, 5, 12, 0)",1
"(6, 11, 6, 1, 0)",1
"(6, 11, 6, 6, 0)",1
"(6, 11, 6, 11, 0)",3
"(6, 11, 6, 20, 0)",1
"(6, 11, 7, 11, 0)",2
"(6, 11, 7, 13, 0)",1
"(6, 11, 7, 18, 0)",1
"(6, 11, 11, 1, 0)",1
"(6, 11, 11, 11, 0)",2
"(6, 11, 11, 12, 0)",2
"(6, 11, 13, 11, 0)",1
"(6, 11, 17, 6, 0)",1
"(6, 11, 18, 1, 0)",3
"(6, 11, 18, 11, 0)",3
"(6, 11, 18, 13, 0)",1
"(6, 11, 21, 6, 0)",2
"(6, 11, 21, 10, 0)",1
"(6, 11, 23, 1, 0)",1
"(6, 12, 1, 1, 0)",1
"(6, 12, 3, 11, 0)",1
"(6, 12, 6, 1, 0)",1
"(6, 12, 6, 6, 0)",2
"(6, 12, 6, 11, 0)",4
"(6, 12, 10, 1, 0)",1
"(6, 12, 11, 1, 0)",1
"(6, 12, 11, 6, 0)",1
"(6, 12, 11, 11, 0)",2
"(6, 12, 11, 12, 0)",1
"(6, 12, 12, 12, 0)",1
"(6, 12, 12, 13, 0)",2
"(6, 12, 13, 11, 0)",2
"(6, 12, 13, 13, 0)",1
"(6, 12, 17, 1, 0)",1
"(6, 12, 21, 6, 0)",1
"(6, 12, 21, 11, 0)",1
"(6, 12, 22, 1, 0)",1
"(6, 12, 22, 5, 0)",1
"(6, 16, 1, 5, 0)",1
"(6, 16, 1, 6, 0)",2
"(6, 16, 1, 11, 0)",1
"(6, 16, 1, 17, 0)",2
"(6, 16, 1, 22, 0)",3
"(6, 16, 3, 3, 0)",1
"(6, 16, 3, 4, 0)",3
"(6, 16, 3, 5, 0)",3
"(6, 16, 3, 16, 0)",1
"(6, 16, 3, 19, 0)",2
"(6, 16, 3, 22, 0)",1
"(6, 16, 3, 25, 0)",1
"(6, 16, 4, 5, 0)",3
"(6, 16, 5, 4, 0)",2
"(6, 16, 5, 5, 0)",3
"(6, 16, 5, 22, 0)",3
"(6, 16, 6, 4, 0)",2
"(6, 16, 6, 5, 0)",3
"(6, 16, 6, 6, 0)",1
"(6, 16, 6, 21, 0)",1
"(6, 16, 7, 16, 0)",1
"(6, 16, 7, 18, 0)",2
"(6, 16, 7, 19, 0)",2
"(6, 16, 7, 25, 0)",2
"(6, 16, 7, 27, 0)",1
"(6, 16, 9, 25, 0)",2
"(6, 16, 11, 4, 0)",2
"(6, 16, 11, 5, 0)",1
"(6, 16, 11, 11, 0)",1
"(6, 16, 11, 22, 0)",3
"(6, 16, 13, 5, 0)",2
"(6, 16, 16, 16, 0)",1
"(6, 16, 16, 17, 0)",1
"(6, 16, 16, 18, 0)",1
"(6, 16, 16, 25, 0)",1
"(6, 16, 17, 1, 0)",2
"(6, 16, 17, 5, 0)",3
"(6, 16, 17, 6, 0)",2
"(6, 16, 17, 11, 0)",4
"(6, 16, 17, 16, 0)",2
"(6, 16, 17, 22, 0)",2
"(6, 16, 18, 25, 0)",2
"(6, 16, 19, 3, 0)",1
"(6, 16, 19, 16, 0)",2
"(6, 16, 21, 3, 0)",1
"(6, 16, 21, 5, 0)",2
"(6, 16, 21, 6, 0)",1
"(6, 16, 22, 5, 0)",5
"(6, 16, 22, 11, 0)",3
"(6, 16, 25, 3, 0)",1
"(6, 16, 25, 16, 0)",3
"(6, 16, 27, 3, 0)",1
"(6, 16, 27, 7, 0)",1
"(6, 16, 27, 16, 0)",1
"(6, 16, 27, 18, 0)",1
"(6, 18, 6, 6, 0)",1
"(6, 18, 6, 11, 0)",1
"(6, 18, 7, 9, 0)",1
"(6, 18, 7, 18, 0)",2
"(6, 18, 11, 1, 0)",3
"(6, 18, 11, 6, 0)",1
"(6, 18, 11, 11, 0)",3
"(6, 18, 11, 13, 0)",1
"(6, 18, 13, 11, 0)",1
"(6, 18, 18, 7, 0)",1
"(6, 18, 18, 9, 0)",2
"(6, 18, 18, 18, 0)",2
"(6, 18, 21, 6, 0)",1
"(6, 18, 27, 18, 0)",2
"(6, 19, 3, 19, 0)",1
"(6, 19, 7, 18, 0)",1
"(6, 20, 6, 20, 0)",1
"(6, 20, 10, 1, 0)",1
"(6, 20, 10, 17, 0)",1
"(6, 22, 1, 12, 0)",1
"(6, 22, 1, 22, 0)",1
"(6, 22, 1, 26, 0)",1
"(6, 22, 3, 17, 0)",1
"(6, 22, 3, 20, 0)",1
"(6, 22, 3, 22, 0)",1
"(6, 22, 5, 20, 0)",1
"(6, 22, 6, 20, 0)",1
"(6, 22, 6, 22, 0)",1
"(6, 22, 7, 5, 0)",1
"(6, 22, 7, 22, 0)",3
"(6, 22, 7, 25, 0)",2
"(6, 22, 9, 22, 0)",3
"(6, 22, 16, 3, 0)",1
"(6, 22, 16, 17, 0)",3
"(6, 22, 16, 22, 0)",3
"(6, 22, 17, 3, 0)",1
"(6, 22, 17, 12, 0)",1
"(6, 22, 17, 16, 0)",1
"(6, 22, 17, 17, 0)",1
"(6, 22, 17, 20, 0)",1
"(6, 22, 18, 22, 0)",3
"(6, 22, 18, 25, 0)",1
"(6, 22, 22, 1, 0)",1
"(6, 22, 22, 11, 0)",1
"(6, 22, 22, 12, 0)",1
"(6, 22, 22, 26, 0)",1
"(6, 22, 25, 3, 0)",1
"(6, 22, 25, 5, 0)",1
"(6, 25, 1, 6, 0)",2
"(6, 25, 1, 22, 0)",2
"(6, 25, 3, 17, 0)",1
"(6, 25, 3, 22, 0)",2
"(6, 25, 5, 22, 0)",1
"(6, 25, 6, 22, 0)",3
"(6, 25, 7, 22, 0)",2
"(6, 25, 7, 25, 0)",2
"(6, 25, 11, 22, 0)",1
"(6, 25, 17, 5, 0)",1
"(6, 25, 17, 11, 0)",2
"(6, 25, 17, 22, 0)",1
"(6, 25, 18, 22, 0)",2
"(6, 25, 18, 25, 0)",1
"(6, 26, 1, 1, 0)",1
"(6, 26, 1, 11, 0)",1
"(6, 26, 1, 12, 0)",1
"(6, 26, 1, 22, 0)",1
"(6, 26, 3, 4, 0)",2
"(6, 26, 3, 5, 0)",1
"(6, 26, 3, 11, 0)",2
"(6, 26, 3, 12, 0)",2
"(6, 26, 3, 22, 0)",2
"(6, 26, 4, 5, 0)",1
"(6, 26, 5, 5, 0)",1
"(6, 26, 5, 11, 0)",2
"(6, 26, 5, 12, 0)",3
"(6, 26, 6, 5, 0)",2
"(6, 26, 6, 11, 0)",1
"(6, 26, 11, 3, 0)",1
"(6, 26, 11, 4, 0)",1
"(6, 26, 11, 5, 0)",2
"(6, 26, 11, 11, 0)",1
"(6, 26, 11, 12, 0)",1
"(6, 26, 11, 26, 0)",1
"(6, 26, 13, 5, 0)",2
"(6, 26, 13, 11, 0)",1
"(6, 26, 13, 12, 0)",1
"(6, 26, 17, 1, 0)",2
"(6, 26, 17, 5, 0)",3
"(6, 26, 17, 11, 0)",1
"(6, 26, 17, 22, 0)",1
"(6, 26, 22, 1, 0)",1
"(6, 26, 22, 5, 0)",2
"(6, 26, 22, 22, 0)",1
"(6, 27, 18, 18, 0)",2
"(6, 27, 18, 27, 0)",1
"(6, 27, 27, 18, 0)",1
"(7, 1, 6, 1, 0)",2
"(7, 9, 7, 9, 0)",1
"(7, 22, 1, 22, 0)",1
"(7, 22, 5, 22, 0)",1
"(7, 22, 9, 25, 0)",1
"(8, 12, 4, 5, 0)",1
"(10, 1, 7, 1, 0)",1
"(11, 1, 1, 1, 0)",1
"(11, 1, 1, 12, 0)",1
"(11, 1, 1, 24, 0)",1
"(11, 1, 6, 1, 0)",1
"(11, 1, 6, 20, 0)",2
"(11, 1, 8, 1, 0)",1
"(11, 1, 11, 20, 0)",1
"(11, 1, 24, 1, 0)",1
"(11, 2, 1, 2, 0)",2
"(11, 2, 1, 10, 0)",1
"(11, 2, 1, 12, 0)",1
"(11, 2, 1, 24, 0)",1
"(11, 2, 2, 11, 0)",1
"(11, 2, 4, 10, 0)",1
"(11, 2, 4, 12, 0)",1
"(11, 2, 4, 26, 0)",1
"(11, 2, 5, 2, 0)",1
"(11, 2, 5, 4, 0)",1
"(11, 2, 5, 5, 0)",1
"(11, 2, 5, 12, 0)",1
"(11, 2, 6, 12, 0)",1
"(11, 2, 11, 2, 0)",3
"(11, 2, 11, 4, 0)",1
"(11, 2, 11, 5, 0)",1
"(11, 2, 11, 6, 0)",1
"(11, 2, 11, 10, 0)",3
"(11, 2, 11, 11, 0)",2
"(11, 2, 11, 12, 0)",1
"(11, 2, 11, 14, 0)",1
"(11, 2, 11, 20, 0)",1
"(11, 2, 11, 24, 0)",1
"(11, 2, 11, 26, 0)",1
"(11, 2, 12, 21, 0)",1
"(11, 2, 12, 22, 0)",1
"(11, 2, 13, 2, 0)",3
"(11, 2, 13, 3, 0)",1
"(11, 2, 13, 5, 0)",1
"(11, 2, 13, 10, 0)",1
"(11, 2, 13, 24, 0)",2
"(11, 2, 13, 26, 0)",2
"(11, 2, 14, 1, 0)",1
"(11, 2, 21, 26, 0)",1
"(11, 2, 22, 5, 0)",1
"(11, 2, 22, 6, 0)",1
"(11, 2, 22, 10, 0)",1
"(11, 2, 22, 11, 0)",1
"(11, 2, 26, 3, 0)",1
"(11, 3, 3, 4, 0)",1
"(11, 3, 4, 3, 0)",1
"(11, 3, 4, 5, 0)",2
"(11, 3, 4, 26, 0)",2
"(11, 3, 5, 4, 0)",1
"(11, 3, 5, 5, 0)",1
"(11, 3, 5, 12, 0)",1
"(11, 3, 6, 5, 0)",2
"(11, 3, 6, 12, 0)",1
"(11, 3, 11, 5, 0)",3
"(11, 3, 11, 12, 0)",2
"(11, 3, 11, 26, 0)",1
"(11, 3, 13, 5, 0)",1
"(11, 3, 13, 26, 0)",2
"(11, 3, 21, 5, 0)",2
"(11, 3, 21, 26, 0)",2
"(11, 4, 2, 12, 0)",1
"(11, 5, 1, 1, 0)",1
"(11, 5, 2, 4, 0)",1
"(11, 5, 2, 5, 0)",2
"(11, 5, 2, 12, 0)",1
"(11, 5, 2, 13, 0)",1
"(11, 5, 2, 26, 0)",1
"(11, 5, 3, 4, 0)",1
"(11, 5, 3, 5, 0)",2
"(11, 5, 3, 12, 0)",1
"(11, 5, 4, 2, 0)",1
"(11, 5, 4, 5, 0)",1
"(11, 5, 4, 24, 0)",1
"(11, 5, 4, 26, 0)",3
"(11, 5, 5, 2, 0)",3
"(11, 5, 5, 5, 0)",1
"(11, 5, 5, 11, 0)",1
"(11, 5, 5, 12, 0)",1
"(11, 5, 5, 20, 0)",1
"(11, 5, 5, 24, 0)",1
"(11, 5, 6, 1, 0)",1
"(11, 5, 6, 5, 0)",2
"(11, 5, 6, 6, 0)",1
"(11, 5, 6, 10, 0)",1
"(11, 5, 6, 12, 0)",2
"(11, 5, 6, 17, 0)",1
"(11, 5, 6, 20, 0)",1
"(11, 5, 11, 2, 0)",1
"(11, 5, 11, 5, 0)",2
"(11, 5, 11, 12, 0)",1
"(11, 5, 11, 26, 0)",1
"(11, 5, 12, 5, 0)",1
"(11, 5, 13, 2, 0)",1
"(11, 5, 13, 24, 0)",1
"(11, 5, 13, 26, 0)",1
"(11, 5, 14, 5, 0)",1
"(11, 5, 14, 12, 0)",1
"(11, 5, 14, 22, 0)",1
"(11, 5, 14, 26, 0)",1
"(11, 5, 17, 5, 0)",1
"(11, 5, 17, 12, 0)",2
"(11, 5, 21, 5, 0)",2
"(11, 5, 21, 26, 0)",1
"(11, 5, 22, 5, 0)",1
"(11, 5, 22, 26, 0)",1
"(11, 5, 24, 5, 0)",2
"(11, 5, 24, 11, 0)",1
"(11, 5, 26, 5, 0)",1
"(11, 6, 1, 1, 0)",3
"(11, 6, 1, 10, 0)",1
"(11, 6, 4, 6, 0)",2
"(11, 6, 6, 1, 0)",2
"(11, 6, 6, 11, 0)",1
"(11, 6, 11, 10, 0)",1
"(11, 6, 11, 11, 0)",1
"(11, 6, 13, 5, 0)",1
"(11, 7, 1, 1, 0)",1
"(11, 7, 7, 18, 0)",1
"(11, 7, 9, 9, 0)",2
"(11, 7, 11, 11, 0)",2
"(11, 7, 11, 13, 0)",3
"(11, 7, 18, 18, 0)",1
"(11, 7, 27, 18, 0)",1
"(11, 8, 1, 10, 0)",1
"(11, 8, 1, 12, 0)",2
"(11, 8, 1, 20, 0)",1
"(11, 8, 4, 5, 0)",2
"(11, 8, 4, 11, 0)",1
"(11, 8, 4, 12, 0)",1
"(11, 8, 5, 4, 0)",1
"(11, 8, 5, 12, 0)",1
"(11, 8, 5, 26, 0)",1
"(11, 8, 8, 5, 0)",1
